Day	peri_infected_0_0	plac_infected_0_0	peri_infected_1_2	plac_infected_1_2	peri_infected_3_max	plac_infected_3_max	peri_infected_all	plac_infected_all	
205	0.047236	0.0320751	0.0414779	0.0225946	0.0341366	0.0128997	0.0391536	0.0198742	
206	0.0502269	0.0325908	0.0437701	0.0230312	0.0355469	0.0131071	0.0411679	0.0202195	
207	0.0531147	0.0334158	0.0451345	0.0230312	0.037206	0.0129827	0.042952	0.0203154	
208	0.0558993	0.0340347	0.0476996	0.0234678	0.0388652	0.0128997	0.0451389	0.0205456	
209	0.057962	0.0340347	0.0500464	0.0237952	0.0403999	0.0130242	0.0470572	0.0207182	
210	0.0607467	0.0365099	0.0531572	0.0252688	0.0425567	0.0142685	0.0496662	0.0222721	
211	0.064769	0.038882	0.0556132	0.0270698	0.0450869	0.0151396	0.0524478	0.0237492	
212	0.0677599	0.0400165	0.0583966	0.0284888	0.047783	0.0162595	0.0552294	0.024977	
213	0.0730198	0.0429043	0.0619986	0.0301806	0.0498984	0.0169231	0.0584523	0.0264157	
214	0.0776609	0.0455858	0.065164	0.0315996	0.0527604	0.018126	0.0617518	0.0279696	
215	0.0811675	0.0481642	0.0684932	0.0337281	0.0550417	0.01908	0.0646294	0.0296386	
216	0.0844678	0.0501238	0.0721498	0.03542	0.0576548	0.0203244	0.0677371	0.0311733	
217	0.0881807	0.0527021	0.0753152	0.0378213	0.060185	0.0217761	0.0707106	0.0331684	
218	0.0918936	0.056415	0.0785352	0.0398952	0.0624663	0.0236426	0.0735881	0.0354512	
219	0.0965347	0.0593028	0.0819189	0.0422966	0.0651209	0.0253018	0.0768685	0.0375998	
220	0.100351	0.0641502	0.0847569	0.0453528	0.0672363	0.0267535	0.0795542	0.0402471	
221	0.104785	0.0684818	0.0882497	0.0478088	0.0693932	0.02862	0.0826044	0.0427793	
222	0.108086	0.071679	0.0914697	0.050483	0.0721722	0.0299473	0.0856354	0.0449279	
223	0.112211	0.0747731	0.0944714	0.0535393	0.0746194	0.0313991	0.0885896	0.0472491	
224	0.115718	0.0785891	0.0974185	0.0561589	0.0766104	0.0333071	0.0911986	0.0497621	
225	0.118709	0.0817863	0.102112	0.058724	0.0791406	0.0348418	0.0945749	0.0519682	
226	0.121493	0.0862211	0.105332	0.0613437	0.08221	0.036335	0.0976443	0.0544045	
227	0.124691	0.0900371	0.108061	0.0635267	0.0847401	0.0376208	0.100368	0.0564764	
228	0.128094	0.0939563	0.110244	0.0666376	0.0872288	0.0385748	0.10292	0.05874	
229	0.130672	0.0968441	0.113573	0.0693664	0.0895516	0.0401925	0.105644	0.0609845	
230	0.134488	0.100248	0.116466	0.071986	0.0921233	0.0421005	0.10856	0.0634208	
231	0.137583	0.103238	0.118376	0.0740599	0.0945705	0.0433863	0.110938	0.0653008	
232	0.139955	0.106023	0.121214	0.0779894	0.0969762	0.0452528	0.11349	0.0680632	
233	0.142739	0.108705	0.12498	0.0802816	0.0990501	0.0474097	0.116291	0.0703653	
234	0.145627	0.111902	0.127763	0.0823555	0.101331	0.0490273	0.118861	0.0724371	
235	0.149134	0.115305	0.130765	0.0836653	0.103447	0.0501472	0.121547	0.0740485	
