Day	peri_infected_0_0	plac_infected_0_0	peri_infected_1_2	plac_infected_1_2	peri_infected_3_max	plac_infected_3_max	peri_infected_all	plac_infected_all	
161	0.0646787	0.0493573	0.174761	0.0956569	0.245744	0.093595	0.187153	0.0860808	
162	0.0660154	0.0494602	0.175854	0.0951653	0.246157	0.0929339	0.187976	0.0856213	
163	0.067455	0.0492545	0.176946	0.0947282	0.246818	0.0919835	0.188934	0.0849895	
164	0.0692031	0.0491517	0.177602	0.0947828	0.246901	0.0919421	0.189527	0.0849703	
165	0.0708483	0.0510026	0.17853	0.0949467	0.247603	0.0915289	0.190484	0.0851809	
166	0.0720823	0.0518252	0.179678	0.0957116	0.248264	0.0918182	0.191423	0.0857362	
167	0.0736247	0.0533676	0.180989	0.0966403	0.248636	0.0915289	0.192342	0.0862148	
168	0.0747558	0.05491	0.181863	0.0976236	0.249132	0.0919008	0.193088	0.087019	
169	0.0757841	0.056144	0.182518	0.0982792	0.250083	0.0918182	0.19395	0.0874402	
170	0.0775321	0.0575835	0.183229	0.0991532	0.250579	0.0913223	0.194754	0.0877848	
171	0.0791774	0.059126	0.183666	0.0995903	0.251198	0.0902893	0.195501	0.0877465	
172	0.0810283	0.0606684	0.184704	0.0998634	0.251074	0.09	0.196152	0.0879954	
173	0.0821594	0.0620051	0.185578	0.0996995	0.252314	0.0898347	0.197243	0.0881103	
174	0.0833933	0.0635476	0.186452	0.100137	0.253264	0.0896281	0.198219	0.0884549	
175	0.0843188	0.0645758	0.187599	0.0999727	0.253884	0.0892975	0.199081	0.0884358	
176	0.086581	0.0657069	0.188418	0.100355	0.254421	0.0897934	0.200038	0.0890101	
177	0.0881234	0.0670437	0.189402	0.101284	0.254876	0.0891736	0.200881	0.0892973	
178	0.089563	0.0684833	0.189456	0.101502	0.25562	0.0895041	0.201513	0.0897951	
179	0.0908997	0.0699229	0.190549	0.101885	0.256694	0.0892149	0.202642	0.0900632	
180	0.0920308	0.0715681	0.191423	0.10254	0.257769	0.0899587	0.203657	0.0909439	
181	0.0934704	0.0724936	0.192789	0.102977	0.25843	0.0898347	0.20471	0.0912119	
182	0.09491	0.0733162	0.193827	0.103906	0.259339	0.0895455	0.205763	0.0915566	
183	0.0966581	0.0750643	0.194701	0.104398	0.259669	0.0891736	0.206548	0.0918821	
184	0.099126	0.0767095	0.195957	0.104835	0.260248	0.0889669	0.207716	0.0922458	
185	0.101491	0.0782519	0.197378	0.10478	0.261074	0.0892562	0.209037	0.0926479	
186	0.104165	0.0794859	0.198962	0.105381	0.261612	0.0894215	0.210339	0.0931648	
187	0.106941	0.080617	0.200874	0.106091	0.26314	0.0894215	0.212234	0.0936244	
188	0.110129	0.0820566	0.203496	0.106965	0.263802	0.0896694	0.214053	0.0943136	
189	0.113008	0.083599	0.205354	0.107512	0.265083	0.0897521	0.215834	0.0948306	
190	0.116812	0.085347	0.207266	0.107839	0.265868	0.09	0.217576	0.0953858	
191	0.120206	0.0875064	0.208905	0.108768	0.26686	0.0899587	0.219242	0.0960942	
192	0.123188	0.0893573	0.211527	0.109369	0.267893	0.0903306	0.221195	0.0968217	
193	0.126992	0.0915167	0.213876	0.110516	0.269174	0.090124	0.22332	0.0975302	
194	0.131105	0.0938817	0.21546	0.111827	0.270413	0.0907438	0.225215	0.0987172	
195	0.134499	0.0970694	0.2177	0.113794	0.271116	0.0904959	0.226958	0.0998851	
196	0.138201	0.0992288	0.220377	0.115542	0.27219	0.0911983	0.229083	0.101225	
197	0.140257	0.102828	0.22147	0.116416	0.273058	0.0912397	0.230251	0.102221	
198	0.144267	0.10653	0.223382	0.117837	0.273884	0.0917355	0.232051	0.103638	
199	0.147147	0.109409	0.226004	0.119093	0.274752	0.0915289	0.233908	0.104518	
200	0.151157	0.112802	0.22808	0.121224	0.275661	0.0924793	0.235803	0.106337	
201	0.154859	0.116607	0.229446	0.122152	0.276777	0.0933471	0.237488	0.107773	
202	0.159075	0.12	0.231521	0.122972	0.27814	0.093843	0.239632	0.108922	
203	0.0751671	0.0565553	0.124502	0.065829	0.174628	0.0580579	0.138541	0.0605016	
204	0.0783548	0.0571722	0.126195	0.066266	0.176198	0.0583471	0.140456	0.0609037	
205	0.0814396	0.0586118	0.12838	0.0669762	0.177314	0.0583471	0.142313	0.0614206	
206	0.0842159	0.0594344	0.130347	0.0675772	0.17876	0.0579752	0.144189	0.0616121	
207	0.0874036	0.0611825	0.132368	0.0680688	0.180331	0.0580165	0.146219	0.062129	
208	0.0897686	0.0628278	0.134499	0.0689429	0.18186	0.058595	0.148114	0.0630098	
209	0.0933676	0.0648843	0.136465	0.0694892	0.183058	0.0586364	0.150029	0.0636033	
210	0.0966581	0.0670437	0.139142	0.071729	0.184463	0.0597107	0.152231	0.0652881	
211	0.100668	0.0702314	0.141819	0.0727124	0.186198	0.0607025	0.15472	0.0666858	
212	0.103136	0.0728021	0.144441	0.0741328	0.187893	0.0614876	0.156883	0.068026	
213	0.107455	0.0750643	0.146681	0.0753346	0.189628	0.0627273	0.159276	0.0694428	
214	0.110951	0.0782519	0.149795	0.0769735	0.191364	0.0636364	0.161823	0.071032	
215	0.113933	0.0802057	0.151816	0.0785578	0.192397	0.0645455	0.163565	0.0723722	
216	0.116607	0.083599	0.153892	0.0800874	0.193719	0.065	0.165403	0.0737507	
